level,entity_name,state,year,quarter,registered_users
pincodes,737126,sikkim,2018,2,1652
pincodes,737120,sikkim,2018,2,1495
pincodes,737113,sikkim,2018,2,1414
pincodes,737136,sikkim,2018,2,1257
pincodes,737103,sikkim,2018,2,1181
districts,east,sikkim,2018,3,23460
districts,south,sikkim,2018,3,6943
districts,west,sikkim,2018,3,4042
districts,north,sikkim,2018,3,3192
pincodes,737101,sikkim,2018,3,6302
pincodes,737102,sikkim,2018,3,4818
pincodes,737132,sikkim,2018,3,4053
pincodes,737134,sikkim,2018,3,3387
pincodes,737135,sikkim,2018,3,3199
pincodes,737126,sikkim,2018,3,2325
pincodes,737120,sikkim,2018,3,2052
pincodes,737113,sikkim,2018,3,1970
pincodes,737103,sikkim,2018,3,1626
pincodes,737136,sikkim,2018,3,1612
districts,east,sikkim,2018,4,29948
districts,south,sikkim,2018,4,8992
districts,west,sikkim,2018,4,5328
districts,north,sikkim,2018,4,4270
pincodes,737101,sikkim,2018,4,8184
pincodes,737102,sikkim,2018,4,6096
pincodes,737132,sikkim,2018,4,4951
pincodes,737134,sikkim,2018,4,4401
pincodes,737135,sikkim,2018,4,4040
pincodes,737126,sikkim,2018,4,3058
pincodes,737120,sikkim,2018,4,2748
pincodes,737113,sikkim,2018,4,2604
pincodes,737103,sikkim,2018,4,2161
pincodes,737136,sikkim,2018,4,1980
districts,east,sikkim,2018,1,12749
districts,south,sikkim,2018,1,3679
districts,west,sikkim,2018,1,2048
districts,north,sikkim,2018,1,1575
pincodes,737101,sikkim,2018,1,3490
pincodes,737102,sikkim,2018,1,2643
pincodes,737132,sikkim,2018,1,2313
pincodes,737135,sikkim,2018,1,1769
pincodes,737134,sikkim,2018,1,1743
pincodes,737126,sikkim,2018,1,1175
pincodes,737113,sikkim,2018,1,1019
pincodes,737120,sikkim,2018,1,994
pincodes,737136,sikkim,2018,1,931
pincodes,737103,sikkim,2018,1,856
districts,east,sikkim,2019,2,43048
districts,south,sikkim,2019,2,13547
districts,west,sikkim,2019,2,8064
districts,north,sikkim,2019,2,6340
pincodes,737101,sikkim,2019,2,11751
pincodes,737102,sikkim,2019,2,8730
pincodes,737132,sikkim,2019,2,6732
pincodes,737134,sikkim,2019,2,6641
pincodes,737135,sikkim,2019,2,5696
pincodes,737126,sikkim,2019,2,4655
pincodes,737120,sikkim,2019,2,3941
pincodes,737113,sikkim,2019,2,3858
pincodes,737103,sikkim,2019,2,3239
pincodes,737121,sikkim,2019,2,2827
districts,east,sikkim,2019,3,49404
districts,south,sikkim,2019,3,16016
districts,west,sikkim,2019,3,9481
districts,north,sikkim,2019,3,7227
pincodes,737101,sikkim,2019,3,13584
pincodes,737102,sikkim,2019,3,9884
pincodes,737134,sikkim,2019,3,7809
pincodes,737132,sikkim,2019,3,7615
pincodes,737135,sikkim,2019,3,6481
pincodes,737126,sikkim,2019,3,5557
pincodes,737113,sikkim,2019,3,4526
pincodes,737120,sikkim,2019,3,4413
pincodes,737103,sikkim,2019,3,3643
pincodes,737121,sikkim,2019,3,3356
districts,east,sikkim,2019,4,55340
districts,south,sikkim,2019,4,18461
districts,west,sikkim,2019,4,11078
districts,north,sikkim,2019,4,8093
pincodes,737101,sikkim,2019,4,15223
pincodes,737102,sikkim,2019,4,11002
pincodes,737134,sikkim,2019,4,8964
pincodes,737132,sikkim,2019,4,8456
pincodes,737135,sikkim,2019,4,7240
pincodes,737126,sikkim,2019,4,6464
pincodes,737113,sikkim,2019,4,5181
pincodes,737120,sikkim,2019,4,4869
pincodes,737103,sikkim,2019,4,3999
pincodes,737121,sikkim,2019,4,3995
districts,east,sikkim,2019,1,36124
districts,south,sikkim,2019,1,11031
districts,west,sikkim,2019,1,6479
districts,north,sikkim,2019,1,5322
pincodes,737101,sikkim,2019,1,9811
pincodes,737102,sikkim,2019,1,7390
pincodes,737132,sikkim,2019,1,5823
pincodes,737134,sikkim,2019,1,5484
pincodes,737135,sikkim,2019,1,4863
pincodes,737126,sikkim,2019,1,3693
pincodes,737120,sikkim,2019,1,3393
pincodes,737113,sikkim,2019,1,3139
pincodes,737103,sikkim,2019,1,2669
pincodes,737136,sikkim,2019,1,2338
districts,east,sikkim,2020,2,69829
districts,south,sikkim,2020,2,24768
districts,west,sikkim,2020,2,15082
districts,north,sikkim,2020,2,10242
pincodes,737101,sikkim,2020,2,19227
pincodes,737102,sikkim,2020,2,13610
pincodes,737134,sikkim,2020,2,11915
pincodes,737132,sikkim,2020,2,10447
pincodes,737135,sikkim,2020,2,9160
pincodes,737126,sikkim,2020,2,8958
pincodes,737113,sikkim,2020,2,6822
pincodes,737120,sikkim,2020,2,5833
pincodes,737121,sikkim,2020,2,5749
pincodes,737103,sikkim,2020,2,4938
districts,east,sikkim,2020,3,78018
districts,south,sikkim,2020,3,28038
districts,west,sikkim,2020,3,17400
districts,north,sikkim,2020,3,11317
pincodes,737101,sikkim,2020,3,21525
pincodes,737102,sikkim,2020,3,15094
pincodes,737134,sikkim,2020,3,13624
pincodes,737132,sikkim,2020,3,11586
pincodes,737135,sikkim,2020,3,10222
pincodes,737126,sikkim,2020,3,10158
pincodes,737113,sikkim,2020,3,7782
pincodes,737121,sikkim,2020,3,6733
pincodes,737120,sikkim,2020,3,6342
pincodes,737103,sikkim,2020,3,5456
districts,east,sikkim,2020,4,85770
districts,south,sikkim,2020,4,31055
districts,west,sikkim,2020,4,19217
districts,north,sikkim,2020,4,12501
pincodes,737101,sikkim,2020,4,23744
pincodes,737102,sikkim,2020,4,16577
pincodes,737134,sikkim,2020,4,15077
pincodes,737132,sikkim,2020,4,12638
pincodes,737126,sikkim,2020,4,11350
pincodes,737135,sikkim,2020,4,11169
pincodes,737113,sikkim,2020,4,8583
pincodes,737121,sikkim,2020,4,7474
pincodes,737120,sikkim,2020,4,6926
pincodes,737103,sikkim,2020,4,5977
districts,east,sikkim,2020,1,61820
districts,south,sikkim,2020,1,21043
districts,west,sikkim,2020,1,12746
districts,north,sikkim,2020,1,9022
pincodes,737101,sikkim,2020,1,17139
pincodes,737102,sikkim,2020,1,12201
pincodes,737134,sikkim,2020,1,10222
pincodes,737132,sikkim,2020,1,9292
pincodes,737135,sikkim,2020,1,8051
pincodes,737126,sikkim,2020,1,7462
pincodes,737113,sikkim,2020,1,5869
pincodes,737120,sikkim,2020,1,5305
pincodes,737121,sikkim,2020,1,4720
pincodes,737103,sikkim,2020,1,4434
districts,east,sikkim,2024,2,174348
districts,south,sikkim,2024,2,64133
districts,west,sikkim,2024,2,40197
districts,north,sikkim,2024,2,25972
pincodes,737101,sikkim,2024,2,47504
pincodes,737102,sikkim,2024,2,33172
pincodes,737134,sikkim,2024,2,31252
pincodes,737132,sikkim,2024,2,25826
pincodes,737126,sikkim,2024,2,23264
pincodes,737135,sikkim,2024,2,22982
pincodes,737113,sikkim,2024,2,17990
pincodes,737121,sikkim,2024,2,15421
pincodes,737120,sikkim,2024,2,14416
pincodes,737103,sikkim,2024,2,12167
districts,gangtok,sikkim,2024,3,140362
districts,namchi,sikkim,2024,3,56951
districts,pakyong,sikkim,2024,3,50399
districts,mangan,sikkim,2024,3,24207
districts,gyalshing,sikkim,2024,3,23625
districts,soreng,sikkim,2024,3,16767
pincodes,737101,sikkim,2024,3,51565
pincodes,737102,sikkim,2024,3,34655
pincodes,737134,sikkim,2024,3,31469
pincodes,737126,sikkim,2024,3,26946
pincodes,737135,sikkim,2024,3,23000
pincodes,737113,sikkim,2024,3,17266
pincodes,737136,sikkim,2024,3,15441
pincodes,737121,sikkim,2024,3,15267
pincodes,737103,sikkim,2024,3,14233
pincodes,737132,sikkim,2024,3,13745
districts,gangtok,sikkim,2024,4,143928
districts,namchi,sikkim,2024,4,58886
districts,pakyong,sikkim,2024,4,51773
districts,gyalshing,sikkim,2024,4,24563
districts,mangan,sikkim,2024,4,24321
districts,soreng,sikkim,2024,4,17277
pincodes,737101,sikkim,2024,4,53234
pincodes,737102,sikkim,2024,4,35216
pincodes,737134,sikkim,2024,4,32413
pincodes,737126,sikkim,2024,4,27769
pincodes,737135,sikkim,2024,4,23566
pincodes,737113,sikkim,2024,4,17996
pincodes,737136,sikkim,2024,4,15964
pincodes,737121,sikkim,2024,4,15740
pincodes,737103,sikkim,2024,4,14549
pincodes,737132,sikkim,2024,4,14041
districts,east,sikkim,2024,1,168229
districts,south,sikkim,2024,1,61782
districts,west,sikkim,2024,1,38748
districts,north,sikkim,2024,1,25062
pincodes,737101,sikkim,2024,1,45934
pincodes,737102,sikkim,2024,1,32009
pincodes,737134,sikkim,2024,1,30066
pincodes,737132,sikkim,2024,1,24896
pincodes,737126,sikkim,2024,1,22452
pincodes,737135,sikkim,2024,1,22179
pincodes,737113,sikkim,2024,1,17339
pincodes,737121,sikkim,2024,1,14857
pincodes,737120,sikkim,2024,1,13901
pincodes,737103,sikkim,2024,1,11754
districts,east,sikkim,2022,2,126666
districts,south,sikkim,2022,2,46351
districts,west,sikkim,2022,2,29184
districts,north,sikkim,2022,2,18793
pincodes,737101,sikkim,2022,2,34848
pincodes,737102,sikkim,2022,2,24299
pincodes,737134,sikkim,2022,2,22433
pincodes,737132,sikkim,2022,2,18657
pincodes,737126,sikkim,2022,2,16979
pincodes,737135,sikkim,2022,2,16506
pincodes,737113,sikkim,2022,2,13025
pincodes,737121,sikkim,2022,2,11289
pincodes,737120,sikkim,2022,2,10381
pincodes,737103,sikkim,2022,2,8885
districts,east,sikkim,2022,3,133152
districts,south,sikkim,2022,3,48673
districts,west,sikkim,2022,3,30513
districts,north,sikkim,2022,3,19687
pincodes,737101,sikkim,2022,3,36580
pincodes,737102,sikkim,2022,3,25512
pincodes,737134,sikkim,2022,3,23630
pincodes,737132,sikkim,2022,3,19633
pincodes,737126,sikkim,2022,3,17775
pincodes,737135,sikkim,2022,3,17399
pincodes,737113,sikkim,2022,3,13634
pincodes,737121,sikkim,2022,3,11780
pincodes,737120,sikkim,2022,3,10901
pincodes,737103,sikkim,2022,3,9349
districts,east,sikkim,2022,4,139175
districts,south,sikkim,2022,4,50716
districts,west,sikkim,2022,4,31605
districts,north,sikkim,2022,4,20472
pincodes,737101,sikkim,2022,4,38348
pincodes,737102,sikkim,2022,4,26669
pincodes,737134,sikkim,2022,4,24659
pincodes,737132,sikkim,2022,4,20507
pincodes,737126,sikkim,2022,4,18512
pincodes,737135,sikkim,2022,4,18170
pincodes,737113,sikkim,2022,4,14122
pincodes,737121,sikkim,2022,4,12204
pincodes,737120,sikkim,2022,4,11369
pincodes,737103,sikkim,2022,4,9731
districts,east,sikkim,2022,1,120360
districts,south,sikkim,2022,1,43881
districts,west,sikkim,2022,1,27594
districts,north,sikkim,2022,1,17781
pincodes,737101,sikkim,2022,1,33157
pincodes,737102,sikkim,2022,1,23098
pincodes,737134,sikkim,2022,1,21281
pincodes,737132,sikkim,2022,1,17728
pincodes,737126,sikkim,2022,1,16079
pincodes,737135,sikkim,2022,1,15654
pincodes,737113,sikkim,2022,1,12301
pincodes,737121,sikkim,2022,1,10688
pincodes,737120,sikkim,2022,1,9820
pincodes,737103,sikkim,2022,1,8440
districts,khordha,odisha,2023,2,2305026
districts,cuttack,odisha,2023,2,1297120
districts,ganjam,odisha,2023,2,1206180
districts,baleshwar,odisha,2023,2,928537
districts,jajapur,odisha,2023,2,812448
districts,sundargarh,odisha,2023,2,752827
districts,puri,odisha,2023,2,716985
districts,bhadrak,odisha,2023,2,612055
districts,kendujhar,odisha,2023,2,598879
districts,mayurbhanj,odisha,2023,2,544278
pincodes,751002,odisha,2023,2,150534
pincodes,751024,odisha,2023,2,140397
pincodes,751006,odisha,2023,2,132381
pincodes,753001,odisha,2023,2,126222
pincodes,760001,odisha,2023,2,123846
pincodes,756001,odisha,2023,2,114649
pincodes,751012,odisha,2023,2,113854
pincodes,752001,odisha,2023,2,108183
pincodes,751003,odisha,2023,2,108112
pincodes,751019,odisha,2023,2,106326
districts,khordha,odisha,2023,3,2395932
districts,cuttack,odisha,2023,3,1349987
districts,ganjam,odisha,2023,3,1256950
districts,baleshwar,odisha,2023,3,967259
districts,jajapur,odisha,2023,3,845882
districts,sundargarh,odisha,2023,3,783750
districts,puri,odisha,2023,3,746565
districts,bhadrak,odisha,2023,3,637667
districts,kendujhar,odisha,2023,3,624670
districts,mayurbhanj,odisha,2023,3,568108
pincodes,751002,odisha,2023,3,156377
pincodes,751024,odisha,2023,3,145759
pincodes,751006,odisha,2023,3,137343
pincodes,753001,odisha,2023,3,131139
pincodes,760001,odisha,2023,3,128693
pincodes,756001,odisha,2023,3,119168
pincodes,751012,odisha,2023,3,118260
pincodes,752001,odisha,2023,3,112434
pincodes,751003,odisha,2023,3,112354
pincodes,751019,odisha,2023,3,110506
districts,khordha,odisha,2023,4,2480213
districts,cuttack,odisha,2023,4,1401267
districts,ganjam,odisha,2023,4,1305472
districts,baleshwar,odisha,2023,4,1004861
districts,jajapur,odisha,2023,4,878546
districts,sundargarh,odisha,2023,4,813266
districts,puri,odisha,2023,4,775121
districts,bhadrak,odisha,2023,4,662206
districts,kendujhar,odisha,2023,4,649376
districts,mayurbhanj,odisha,2023,4,591163
pincodes,751002,odisha,2023,4,161687
pincodes,751024,odisha,2023,4,150570
pincodes,751006,odisha,2023,4,142017
pincodes,753001,odisha,2023,4,135884
pincodes,760001,odisha,2023,4,133168
pincodes,756001,odisha,2023,4,123517
pincodes,751012,odisha,2023,4,122259
pincodes,752001,odisha,2023,4,116344
pincodes,751003,odisha,2023,4,116255
pincodes,751019,odisha,2023,4,114331
districts,khordha,odisha,2023,1,2220922
districts,cuttack,odisha,2023,1,1246094
districts,ganjam,odisha,2023,1,1156695
districts,baleshwar,odisha,2023,1,890218
districts,jajapur,odisha,2023,1,779435
districts,sundargarh,odisha,2023,1,721849
districts,puri,odisha,2023,1,687988
districts,bhadrak,odisha,2023,1,587089
districts,kendujhar,odisha,2023,1,573097
districts,mayurbhanj,odisha,2023,1,519691
pincodes,751002,odisha,2023,1,145133
pincodes,751024,odisha,2023,1,135558
pincodes,751006,odisha,2023,1,127849
pincodes,753001,odisha,2023,1,121625
pincodes,760001,odisha,2023,1,119421
pincodes,756001,odisha,2023,1,110390
pincodes,751012,odisha,2023,1,109853
pincodes,751003,odisha,2023,1,104317
pincodes,752001,odisha,2023,1,104254
pincodes,751019,odisha,2023,1,102493
districts,khordha,odisha,2021,2,1511068
districts,cuttack,odisha,2021,2,838924
districts,ganjam,odisha,2021,2,772409
districts,baleshwar,odisha,2021,2,596366
districts,jajapur,odisha,2021,2,518570
districts,sundargarh,odisha,2021,2,482937
districts,puri,odisha,2021,2,462146
districts,bhadrak,odisha,2021,2,392928
districts,kendujhar,odisha,2021,2,379263
districts,mayurbhanj,odisha,2021,2,342898
pincodes,751002,odisha,2021,2,99150
pincodes,751024,odisha,2021,2,93000
pincodes,751006,odisha,2021,2,87528
pincodes,753001,odisha,2021,2,82375
pincodes,760001,odisha,2021,2,81360
pincodes,751012,odisha,2021,2,75248
pincodes,756001,odisha,2021,2,74777
pincodes,751003,odisha,2021,2,71314
pincodes,752001,odisha,2021,2,70847
pincodes,751019,odisha,2021,2,69825
districts,khordha,odisha,2021,3,1618171
districts,cuttack,odisha,2021,3,900706
districts,ganjam,odisha,2021,3,831869
districts,baleshwar,odisha,2021,3,641826
districts,jajapur,odisha,2021,3,558822
districts,sundargarh,odisha,2021,3,520155
districts,puri,odisha,2021,3,497069
districts,bhadrak,odisha,2021,3,423068
districts,kendujhar,odisha,2021,3,410049
districts,mayurbhanj,odisha,2021,3,371425
pincodes,751002,odisha,2021,3,106076
pincodes,751024,odisha,2021,3,99369
pincodes,751006,odisha,2021,3,93529
pincodes,753001,odisha,2021,3,88199
pincodes,760001,odisha,2021,3,86980
pincodes,751012,odisha,2021,3,80366
pincodes,756001,odisha,2021,3,80060
pincodes,751003,odisha,2021,3,76274
pincodes,752001,odisha,2021,3,75916
pincodes,751019,odisha,2021,3,74760
districts,khordha,odisha,2021,4,1725313
districts,cuttack,odisha,2021,4,962341
districts,ganjam,odisha,2021,4,889686
districts,baleshwar,odisha,2021,4,685881
districts,jajapur,odisha,2021,4,598043
districts,sundargarh,odisha,2021,4,556973
districts,puri,odisha,2021,4,531127
districts,bhadrak,odisha,2021,4,452384
districts,kendujhar,odisha,2021,4,440078
districts,mayurbhanj,odisha,2021,4,399076
pincodes,751002,odisha,2021,4,113032
pincodes,751024,odisha,2021,4,105857
pincodes,751006,odisha,2021,4,99613
pincodes,753001,odisha,2021,4,94137
pincodes,760001,odisha,2021,4,92651
pincodes,751012,odisha,2021,4,85593
pincodes,756001,odisha,2021,4,85311
pincodes,751003,odisha,2021,4,81290
pincodes,752001,odisha,2021,4,80864
pincodes,751019,odisha,2021,4,79669
districts,khordha,odisha,2021,1,1415897
districts,cuttack,odisha,2021,1,784846
districts,ganjam,odisha,2021,1,721311
districts,baleshwar,odisha,2021,1,557273
districts,jajapur,odisha,2021,1,484003
districts,sundargarh,odisha,2021,1,450776
districts,puri,odisha,2021,1,431553
districts,bhadrak,odisha,2021,1,366825
districts,kendujhar,odisha,2021,1,352967
districts,mayurbhanj,odisha,2021,1,318465
pincodes,751002,odisha,2021,1,92941
pincodes,751024,odisha,2021,1,87271
pincodes,751006,odisha,2021,1,82195
pincodes,753001,odisha,2021,1,77095
pincodes,760001,odisha,2021,1,76245
pincodes,751012,odisha,2021,1,70547
pincodes,756001,odisha,2021,1,70160
pincodes,751003,odisha,2021,1,66879
pincodes,752001,odisha,2021,1,66244
pincodes,751019,odisha,2021,1,65393
districts,khordha,odisha,2018,2,406689
districts,cuttack,odisha,2018,2,187723
districts,ganjam,odisha,2018,2,169386
districts,baleshwar,odisha,2018,2,139968
districts,jajapur,odisha,2018,2,114580
districts,sundargarh,odisha,2018,2,102838
districts,puri,odisha,2018,2,97920
districts,kendujhar,odisha,2018,2,83050
districts,bhadrak,odisha,2018,2,81249
districts,anugul,odisha,2018,2,76885
pincodes,751024,odisha,2018,2,27037
pincodes,751002,odisha,2018,2,25379
pincodes,751012,odisha,2018,2,24805
pincodes,760001,odisha,2018,2,23382
pincodes,751006,odisha,2018,2,23371
pincodes,756001,odisha,2018,2,23237
pincodes,751003,odisha,2018,2,21019
pincodes,751019,odisha,2018,2,19055
pincodes,753001,odisha,2018,2,18920
pincodes,751007,odisha,2018,2,18456
districts,khordha,odisha,2018,3,499472
districts,cuttack,odisha,2018,3,239067
districts,ganjam,odisha,2018,3,217114
districts,baleshwar,odisha,2018,3,180370
districts,jajapur,odisha,2018,3,149049
districts,sundargarh,odisha,2018,3,130288
districts,puri,odisha,2018,3,124859
districts,kendujhar,odisha,2018,3,108387
districts,bhadrak,odisha,2018,3,105030
districts,anugul,odisha,2018,3,97856
pincodes,751024,odisha,2018,3,32884
pincodes,751002,odisha,2018,3,31103
pincodes,751012,odisha,2018,3,29858
pincodes,756001,odisha,2018,3,29096
pincodes,760001,odisha,2018,3,28489
pincodes,751006,odisha,2018,3,28340
pincodes,751003,odisha,2018,3,25477
pincodes,753001,odisha,2018,3,23504
pincodes,751019,odisha,2018,3,23269
pincodes,751007,odisha,2018,3,22631
districts,khordha,odisha,2018,4,626645
districts,cuttack,odisha,2018,4,310337
districts,ganjam,odisha,2018,4,279943
districts,baleshwar,odisha,2018,4,231913
districts,jajapur,odisha,2018,4,201210
districts,sundargarh,odisha,2018,4,166328
districts,puri,odisha,2018,4,163528
districts,kendujhar,odisha,2018,4,142222
districts,bhadrak,odisha,2018,4,141565
districts,anugul,odisha,2018,4,124644
pincodes,751024,odisha,2018,4,41412
pincodes,751002,odisha,2018,4,38919
pincodes,751012,odisha,2018,4,36501
pincodes,756001,odisha,2018,4,35417
pincodes,751006,odisha,2018,4,35365
pincodes,760001,odisha,2018,4,34895
pincodes,751003,odisha,2018,4,31663
pincodes,753001,odisha,2018,4,29776
pincodes,751019,odisha,2018,4,28694
pincodes,751007,odisha,2018,4,28305
districts,khordha,odisha,2018,1,308390
districts,cuttack,odisha,2018,1,135972
districts,ganjam,odisha,2018,1,126158
districts,baleshwar,odisha,2018,1,100919
districts,jajapur,odisha,2018,1,81133
districts,sundargarh,odisha,2018,1,75201
districts,puri,odisha,2018,1,69923
districts,kendujhar,odisha,2018,1,58968
districts,bhadrak,odisha,2018,1,58050
districts,anugul,odisha,2018,1,56617
pincodes,751024,odisha,2018,1,20624
pincodes,751012,odisha,2018,1,19414
pincodes,751002,odisha,2018,1,19137
pincodes,760001,odisha,2018,1,18195
pincodes,751006,odisha,2018,1,17601
pincodes,756001,odisha,2018,1,17451
pincodes,751003,odisha,2018,1,16391
pincodes,751019,odisha,2018,1,14672
pincodes,751013,odisha,2018,1,14292
pincodes,751007,odisha,2018,1,14267
districts,khordha,odisha,2019,2,826007
districts,cuttack,odisha,2019,2,417809
districts,ganjam,odisha,2019,2,373530
districts,baleshwar,odisha,2019,2,299757
districts,jajapur,odisha,2019,2,260311
districts,sundargarh,odisha,2019,2,226776
districts,puri,odisha,2019,2,217206
districts,kendujhar,odisha,2019,2,188657
districts,bhadrak,odisha,2019,2,187084
districts,anugul,odisha,2019,2,169261
pincodes,751024,odisha,2019,2,53902
pincodes,751002,odisha,2019,2,52563
pincodes,751006,odisha,2019,2,48544
pincodes,751012,odisha,2019,2,45757
pincodes,760001,odisha,2019,2,44521
pincodes,756001,odisha,2019,2,43951
pincodes,753001,odisha,2019,2,41108
pincodes,751003,odisha,2019,2,40810
pincodes,751019,odisha,2019,2,38191
pincodes,751007,odisha,2019,2,36395
districts,khordha,odisha,2019,3,916565
districts,cuttack,odisha,2019,3,472851
districts,ganjam,odisha,2019,3,414068
districts,baleshwar,odisha,2019,3,329289
districts,jajapur,odisha,2019,3,290776
districts,sundargarh,odisha,2019,3,253356
districts,puri,odisha,2019,3,247141
districts,bhadrak,odisha,2019,3,208757
districts,kendujhar,odisha,2019,3,208218
districts,anugul,odisha,2019,3,187022
pincodes,751024,odisha,2019,3,59402
